,date,open,high,low,close,volume,average,barCount,ticker
371,2007-04-18,12.48,12.57,11.95,12.46,0,0.0,1014,VIX
372,2007-04-19,13.16,13.27,12.41,12.73,0,0.0,948,VIX
373,2007-04-20,12.03,12.67,11.97,12.19,0,0.0,903,VIX
374,2007-04-23,12.6,13.08,12.48,13.01,0,0.0,695,VIX
375,2007-04-24,13.12,13.89,13.04,13.19,0,0.0,832,VIX
376,2007-04-25,12.74,13.23,12.58,13.11,0,0.0,773,VIX
377,2007-04-26,13.16,13.67,12.67,12.84,0,0.0,663,VIX
378,2007-04-27,13.12,13.26,12.41,12.49,0,0.0,701,VIX
379,2007-04-30,12.9,14.27,12.78,14.27,0,0.0,699,VIX
380,2007-05-01,14.1,14.6,13.5,13.57,0,0.0,872,VIX
381,2007-05-02,13.52,13.52,12.55,13.15,0,0.0,644,VIX
382,2007-05-03,13.01,13.36,12.89,13.22,0,0.0,664,VIX
383,2007-05-04,12.91,13.36,12.59,13.07,0,0.0,664,VIX
384,2007-05-07,13.34,13.37,13.11,13.13,0,0.0,374,VIX
385,2007-05-08,13.48,13.69,13.18,13.18,0,0.0,515,VIX
386,2007-05-09,13.43,13.5,12.54,12.76,0,0.0,601,VIX
387,2007-05-10,13.31,13.85,12.89,13.8,0,0.0,860,VIX
388,2007-05-11,13.47,13.47,12.63,12.91,0,0.0,727,VIX
389,2007-05-14,13.26,14.43,13.01,13.95,0,0.0,811,VIX
390,2007-05-15,13.88,14.3,13.27,14.23,0,0.0,876,VIX
391,2007-05-16,14.02,14.18,13.49,13.5,0,0.0,805,VIX
392,2007-05-17,13.62,13.82,13.25,13.43,0,0.0,699,VIX
393,2007-05-18,13.01,13.22,12.76,12.76,0,0.0,633,VIX
394,2007-05-21,13.24,13.29,12.7,13.2,0,0.0,828,VIX
395,2007-05-22,12.09,13.38,12.08,12.97,0,0.0,889,VIX
396,2007-05-23,12.77,13.26,12.55,13.26,0,0.0,834,VIX
397,2007-05-24,13.15,14.36,12.92,14.12,0,0.0,1070,VIX
398,2007-05-25,13.81,13.87,13.23,13.29,0,0.0,855,VIX
399,2007-05-29,13.86,13.95,13.31,13.61,0,0.0,997,VIX
400,2007-05-30,14.18,14.29,12.92,12.93,0,0.0,969,VIX
401,2007-05-31,12.78,13.18,12.62,13.05,0,0.0,890,VIX
402,2007-06-01,12.77,13.01,12.43,12.88,0,0.0,821,VIX
403,2007-06-04,13.47,13.54,13.21,13.28,0,0.0,746,VIX
404,2007-06-05,13.58,14.17,13.54,13.68,0,0.0,956,VIX
405,2007-06-06,14.07,15.06,14.06,14.69,0,0.0,1047,VIX
406,2007-06-07,15.08,17.09,14.89,16.72,0,0.0,1124,VIX
407,2007-06-08,16.75,16.78,14.73,14.83,0,0.0,1032,VIX
408,2007-06-11,15.31,15.47,14.24,14.71,0,0.0,995,VIX
409,2007-06-12,15.46,16.39,14.77,16.36,0,0.0,1132,VIX
410,2007-06-13,16.05,16.1,14.72,14.74,0,0.0,1034,VIX
411,2007-06-14,14.76,14.82,13.59,13.73,0,0.0,913,VIX
412,2007-06-15,13.01,13.83,12.58,13.81,0,0.0,981,VIX
413,2007-06-18,14.42,14.51,13.35,13.42,0,0.0,904,VIX
414,2007-06-19,13.78,13.8,12.79,12.87,0,0.0,871,VIX
415,2007-06-20,12.77,14.76,12.75,14.74,0,0.0,1042,VIX
416,2007-06-21,14.8,15.56,14.2,14.2,0,0.0,1120,VIX
417,2007-06-22,14.45,16.58,14.31,16.29,0,0.0,1183,VIX
418,2007-06-25,16.5,17.24,15.41,16.79,0,0.0,1105,VIX
419,2007-06-26,16.46,18.06,16.21,17.95,0,0.0,1155,VIX
420,2007-06-27,18.87,18.98,15.45,15.48,0,0.0,1122,VIX
421,2007-06-28,15.7,15.71,14.98,15.47,0,0.0,1035,VIX
422,2007-06-29,15.25,17.13,14.62,16.41,0,0.0,1125,VIX
423,2007-07-02,16.48,16.48,15.39,15.41,0,0.0,887,VIX
424,2007-07-03,15.29,15.3,14.9,14.93,0,0.0,483,VIX
425,2007-07-05,15.37,15.95,15.17,15.35,0,0.0,864,VIX
426,2007-07-06,15.36,15.59,14.67,14.75,0,0.0,918,VIX
427,2007-07-09,15.34,15.69,15.03,15.14,0,0.0,875,VIX
428,2007-07-10,15.88,17.53,15.83,17.53,0,0.0,1026,VIX
429,2007-07-11,17.69,17.91,16.64,16.76,0,0.0,1052,VIX
430,2007-07-12,16.39,16.39,14.93,15.47,0,0.0,965,VIX
431,2007-07-13,15.39,15.51,14.79,15.1,0,0.0,907,VIX
432,2007-07-16,15.57,15.83,15.27,15.59,0,0.0,810,VIX
433,2007-07-17,15.58,15.78,15.31,15.56,0,0.0,972,VIX
434,2007-07-18,16.38,17.06,15.98,16.0,0,0.0,1125,VIX
435,2007-07-19,15.43,15.62,15.06,15.2,0,0.0,971,VIX
436,2007-07-20,15.39,18.53,15.36,17.18,0,0.0,1143,VIX
437,2007-07-23,16.62,17.09,16.39,16.75,0,0.0,916,VIX
438,2007-07-24,17.63,19.09,17.48,18.76,0,0.0,1189,VIX
439,2007-07-25,17.77,19.46,17.38,18.09,0,0.0,1237,VIX
440,2007-07-26,19.41,23.36,19.3,20.86,0,0.0,1345,VIX
441,2007-07-27,20.34,23.01,19.6,23.01,0,0.0,1259,VIX
442,2007-07-30,23.64,23.64,20.91,21.1,0,0.0,1088,VIX
443,2007-07-31,20.08,23.53,19.68,23.53,0,0.0,1014,VIX
444,2007-08-01,23.71,26.22,23.26,23.78,0,0.0,1243,VIX
445,2007-08-02,22.94,23.0,21.32,21.43,0,0.0,1030,VIX
446,2007-08-03,21.52,25.55,21.09,25.31,0,0.0,1110,VIX
447,2007-08-06,25.32,26.47,22.44,22.67,0,0.0,1190,VIX
448,2007-08-07,23.33,23.68,20.79,21.58,0,0.0,1048,VIX
449,2007-08-08,20.97,22.95,19.33,22.04,0,0.0,1074,VIX
450,2007-08-09,24.46,26.9,23.84,26.43,0,0.0,1317,VIX
451,2007-08-10,28.04,29.84,26.91,27.66,0,0.0,1341,VIX
452,2007-08-13,28.02,28.02,25.48,26.4,0,0.0,1197,VIX
453,2007-08-14,25.56,28.1,25.31,28.1,0,0.0,1279,VIX
454,2007-08-15,28.22,31.73,26.16,31.65,0,0.0,1297,VIX
455,2007-08-16,32.68,37.5,30.63,31.14,0,0.0,1370,VIX
456,2007-08-17,25.25,31.46,25.23,30.01,0,0.0,1299,VIX
457,2007-08-20,29.87,29.95,25.8,26.36,0,0.0,1291,VIX
458,2007-08-21,26.39,26.72,24.77,25.25,0,0.0,1302,VIX
459,2007-08-22,24.33,24.44,22.98,23.09,0,0.0,1252,VIX
460,2007-08-23,22.47,23.61,22.05,22.65,0,0.0,1270,VIX
461,2007-08-24,22.75,23.03,20.44,20.7,0,0.0,1165,VIX
462,2007-08-27,22.24,22.74,21.96,22.66,0,0.0,1183,VIX
463,2007-08-28,23.87,26.57,23.72,26.39,0,0.0,1188,VIX
464,2007-08-29,25.87,26.02,23.44,23.64,0,0.0,1230,VIX
465,2007-08-30,25.4,25.58,23.69,25.14,0,0.0,1276,VIX
466,2007-08-31,23.53,24.07,22.47,23.33,0,0.0,1221,VIX
467,2007-09-04,21.93,24.81,21.71,22.56,0,0.0,1107,VIX
468,2007-09-05,24.03,25.45,23.8,24.82,0,0.0,1261,VIX
469,2007-09-06,24.43,25.14,23.66,23.93,0,0.0,1158,VIX
470,2007-09-07,25.98,26.97,25.6,26.66,0,0.0,1265,VIX
471,2007-09-10,26.91,28.82,26.56,27.51,0,0.0,1226,VIX
472,2007-09-11,27.11,27.21,25.19,25.3,0,0.0,1187,VIX
473,2007-09-12,25.97,26.21,24.57,25.3,0,0.0,1161,VIX
474,2007-09-13,25.01,25.32,23.83,24.84,0,0.0,1109,VIX
475,2007-09-14,26.38,26.48,24.68,24.82,0,0.0,1164,VIX
476,2007-09-17,26.45,27.08,25.8,26.49,0,0.0,1153,VIX
477,2007-09-18,25.79,26.23,20.28,20.43,0,0.0,1147,VIX
478,2007-09-19,19.96,20.57,19.18,20.05,0,0.0,1192,VIX
479,2007-09-20,20.47,20.82,19.55,20.51,0,0.0,1161,VIX
480,2007-09-21,19.44,19.81,18.37,18.77,0,0.0,1087,VIX
481,2007-09-24,19.04,19.62,18.32,19.46,0,0.0,875,VIX
482,2007-09-25,20.25,20.46,18.51,18.51,0,0.0,883,VIX
483,2007-09-26,17.92,18.18,17.3,17.57,0,0.0,821,VIX
484,2007-09-27,17.12,17.47,16.95,17.02,0,0.0,797,VIX
485,2007-09-28,17.23,18.22,16.91,18.08,0,0.0,821,VIX
486,2007-10-01,18.44,18.44,17.11,17.79,0,0.0,763,VIX
487,2007-10-02,17.67,18.89,17.6,18.4,0,0.0,689,VIX
488,2007-10-03,18.88,18.99,18.31,18.8,0,0.0,682,VIX
489,2007-10-04,18.65,18.65,18.26,18.37,0,0.0,590,VIX
490,2007-10-05,17.55,17.56,16.44,17.01,0,0.0,704,VIX
491,2007-10-08,17.73,17.83,17.32,17.44,0,0.0,483,VIX
492,2007-10-09,17.15,17.28,16.2,16.2,0,0.0,619,VIX
493,2007-10-10,16.42,17.35,16.39,16.73,0,0.0,664,VIX
494,2007-10-11,16.15,19.73,16.08,18.92,0,0.0,816,VIX
495,2007-10-12,18.68,18.74,17.49,17.72,0,0.0,874,VIX
496,2007-10-15,18.14,20.01,17.95,19.3,0,0.0,933,VIX
497,2007-10-16,20.07,20.75,19.73,19.98,0,0.0,915,VIX
498,2007-10-17,18.76,20.11,18.28,19.03,0,0.0,1010,VIX
499,2007-10-18,19.16,19.56,18.33,18.47,0,0.0,958,VIX
500,2007-10-19,19.15,22.63,19.02,22.62,0,0.0,1115,VIX
501,2007-10-22,23.89,23.94,21.38,21.41,0,0.0,1133,VIX
502,2007-10-23,21.29,21.43,20.13,20.13,0,0.0,1069,VIX
503,2007-10-24,21.16,24.15,20.59,20.76,0,0.0,1249,VIX
504,2007-10-25,20.84,22.4,20.04,21.65,0,0.0,1185,VIX
505,2007-10-26,19.84,20.97,19.48,19.67,0,0.0,1006,VIX
506,2007-10-29,19.93,20.24,16.84,19.91,0,0.0,910,VIX
507,2007-10-30,20.46,21.15,20.31,21.03,0,0.0,868,VIX
508,2007-10-31,20.53,22.09,18.3,18.59,0,0.0,955,VIX
509,2007-11-01,19.89,24.15,17.38,23.56,0,0.0,1183,VIX
510,2007-11-02,22.56,25.17,22.56,23.24,0,0.0,1269,VIX
511,2007-11-05,25.25,25.46,23.61,24.23,0,0.0,1239,VIX
512,2007-11-06,23.5,23.74,21.43,21.43,0,0.0,1135,VIX
513,2007-11-07,23.15,26.85,22.75,26.83,0,0.0,1256,VIX
514,2007-11-08,26.45,29.15,25.32,25.92,0,0.0,1237,VIX
515,2007-11-09,27.96,28.84,26.21,28.3,0,0.0,1199,VIX
516,2007-11-12,30.57,30.78,24.47,30.76,0,0.0,1001,VIX
517,2007-11-13,27.47,27.5,23.82,23.98,0,0.0,903,VIX
518,2007-11-14,23.35,27.03,23.07,26.51,0,0.0,899,VIX
519,2007-11-15,26.96,29.31,25.98,28.38,0,0.0,1039,VIX
520,2007-11-16,27.04,28.12,25.12,25.21,0,0.0,1080,VIX
521,2007-11-19,26.74,27.18,25.74,26.08,0,0.0,1278,VIX
522,2007-11-20,26.12,27.35,23.62,25.51,0,0.0,1295,VIX
523,2007-11-21,26.3,27.77,24.55,26.43,0,0.0,1245,VIX
524,2007-11-23,26.42,26.42,25.35,25.57,0,0.0,539,VIX
525,2007-11-26,26.46,28.65,25.84,28.65,0,0.0,1097,VIX
526,2007-11-27,28.14,28.24,26.24,26.26,0,0.0,1248,VIX
527,2007-11-28,25.14,25.14,23.55,24.1,0,0.0,1058,VIX
528,2007-11-29,24.59,24.61,23.35,23.82,0,0.0,1140,VIX
529,2007-11-30,22.67,23.39,22.0,22.84,0,0.0,1145,VIX
530,2007-12-03,23.59,24.3,23.4,23.68,0,0.0,947,VIX
531,2007-12-04,24.3,24.59,23.32,23.69,0,0.0,1059,VIX
532,2007-12-05,22.72,23.03,21.87,22.39,0,0.0,948,VIX
533,2007-12-06,22.68,22.75,19.65,21.04,0,0.0,974,VIX
534,2007-12-07,20.69,20.99,20.29,20.89,0,0.0,929,VIX
535,2007-12-10,21.16,21.46,20.36,20.76,0,0.0,852,VIX
536,2007-12-11,20.69,23.62,19.77,23.47,0,0.0,959,VIX
537,2007-12-12,20.82,24.22,20.49,22.67,0,0.0,1251,VIX
538,2007-12-13,23.53,24.04,22.41,22.45,0,0.0,1209,VIX
539,2007-12-14,23.53,23.53,22.26,23.23,0,0.0,1033,VIX
540,2007-12-17,24.13,24.73,23.42,24.61,0,0.0,1088,VIX
541,2007-12-18,23.7,24.6,22.41,22.85,0,0.0,1127,VIX
542,2007-12-19,22.62,22.68,21.3,21.73,0,0.0,1086,VIX
543,2007-12-20,21.02,21.67,20.59,20.66,0,0.0,950,VIX
544,2007-12-21,19.82,19.82,18.28,18.48,0,0.0,854,VIX
545,2007-12-24,19.08,19.42,18.48,18.48,0,0.0,339,VIX
546,2007-12-26,19.37,19.47,18.6,18.73,0,0.0,655,VIX
547,2007-12-27,19.15,20.51,19.15,20.42,0,0.0,784,VIX
548,2007-12-28,19.59,21.05,19.44,20.76,0,0.0,702,VIX
549,2007-12-31,21.87,22.58,21.79,22.58,0,0.0,793,VIX
550,2008-01-02,22.58,24.05,22.4,23.39,0,0.0,1001,VIX
551,2008-01-03,23.11,23.27,22.11,22.7,0,0.0,942,VIX
552,2008-01-04,23.5,24.3,23.25,24.11,0,0.0,995,VIX
553,2008-01-07,24.62,24.88,23.3,23.63,0,0.0,1163,VIX
554,2008-01-08,23.27,25.48,22.63,25.46,0,0.0,1121,VIX
555,2008-01-09,25.61,25.95,23.9,23.96,0,0.0,1177,VIX
556,2008-01-10,24.56,24.61,22.62,23.1,0,0.0,1200,VIX
557,2008-01-11,24.04,24.41,23.22,23.83,0,0.0,1161,VIX
558,2008-01-14,23.76,23.93,22.65,22.87,0,0.0,933,VIX
559,2008-01-15,24.1,24.54,22.97,23.41,0,0.0,1049,VIX
560,2008-01-16,23.9,24.24,22.85,24.21,0,0.0,1049,VIX
561,2008-01-17,24.11,28.44,23.87,28.28,0,0.0,1215,VIX
562,2008-01-18,27.55,29.3,26.27,27.58,0,0.0,1289,VIX
563,2008-01-22,35.12,37.57,29.71,30.86,0,0.0,1308,VIX
564,2008-01-23,33.58,34.42,22.82,28.99,0,0.0,1229,VIX
565,2008-01-24,28.07,28.48,27.03,27.4,0,0.0,1139,VIX
566,2008-01-25,26.19,29.76,25.93,29.2,0,0.0,1190,VIX
567,2008-01-28,29.67,30.26,27.8,27.8,0,0.0,982,VIX
568,2008-01-29,26.61,27.96,26.55,27.26,0,0.0,979,VIX
569,2008-01-30,27.53,28.34,24.74,27.19,0,0.0,933,VIX
570,2008-01-31,28.78,28.81,25.45,26.14,0,0.0,1236,VIX
571,2008-02-01,25.66,25.75,24.03,24.26,0,0.0,1042,VIX
572,2008-02-04,25.09,25.84,24.85,25.78,0,0.0,996,VIX
573,2008-02-05,27.2,28.49,27.2,28.48,0,0.0,1209,VIX
574,2008-02-06,27.75,29.31,27.04,29.27,0,0.0,1121,VIX
575,2008-02-07,29.51,29.7,26.78,27.65,0,0.0,1210,VIX
576,2008-02-08,27.98,28.89,27.22,27.91,0,0.0,1122,VIX
577,2008-02-11,29.14,29.57,27.32,27.5,0,0.0,1074,VIX
578,2008-02-12,26.56,27.17,25.25,26.58,0,0.0,999,VIX
579,2008-02-13,25.67,26.06,24.57,24.74,0,0.0,1049,VIX
580,2008-02-14,24.64,25.64,23.98,25.45,0,0.0,965,VIX
581,2008-02-15,25.58,25.67,24.45,25.03,0,0.0,985,VIX
582,2008-02-19,25.39,26.59,24.73,25.89,0,0.0,1195,VIX
583,2008-02-20,25.6,26.95,24.21,24.39,0,0.0,1187,VIX
584,2008-02-21,24.42,25.45,23.74,25.34,0,0.0,1171,VIX
585,2008-02-22,24.99,25.93,23.62,24.11,0,0.0,1130,VIX
586,2008-02-25,24.06,25.07,22.69,23.03,0,0.0,1133,VIX
587,2008-02-26,23.44,23.45,21.64,21.95,0,0.0,1091,VIX
588,2008-02-27,21.9,23.01,21.83,22.69,0,0.0,1120,VIX
589,2008-02-28,22.69,23.79,22.69,23.34,0,0.0,1137,VIX
590,2008-02-29,23.54,26.91,23.54,26.73,0,0.0,1108,VIX
591,2008-03-03,27.54,28.13,26.45,26.47,0,0.0,1173,VIX
592,2008-03-04,27.19,27.42,25.66,25.71,0,0.0,1101,VIX
593,2008-03-05,25.52,25.77,23.3,24.63,0,0.0,1167,VIX
594,2008-03-06,25.45,27.75,25.04,27.69,0,0.0,1158,VIX
595,2008-03-07,28.52,29.29,22.29,27.76,0,0.0,1223,VIX
596,2008-03-10,28.13,29.73,27.92,29.51,0,0.0,1167,VIX
597,2008-03-11,27.25,28.64,26.75,26.75,0,0.0,1130,VIX
598,2008-03-12,26.39,27.25,24.9,27.24,0,0.0,1113,VIX
599,2008-03-13,27.22,29.62,25.65,27.06,0,0.0,1192,VIX
600,2008-03-14,27.31,32.89,26.02,32.38,0,0.0,1365,VIX
601,2008-03-17,35.14,35.6,31.1,32.16,0,0.0,1336,VIX
602,2008-03-18,32.24,32.24,25.58,25.96,0,0.0,1120,VIX
603,2008-03-19,25.78,29.84,25.16,29.84,0,0.0,1199,VIX
604,2008-03-20,29.84,29.84,25.8,26.24,0,0.0,1178,VIX
605,2008-03-24,26.64,27.04,24.75,25.81,0,0.0,1084,VIX
606,2008-03-25,25.75,26.42,25.17,25.61,0,0.0,1181,VIX
607,2008-03-26,25.75,26.85,25.51,25.76,0,0.0,1045,VIX
608,2008-03-27,25.55,25.98,24.91,25.92,0,0.0,1139,VIX
609,2008-03-28,25.81,25.96,25.04,25.82,0,0.0,983,VIX
610,2008-03-31,25.71,26.77,25.35,25.56,0,0.0,993,VIX
611,2008-04-01,25.61,25.61,22.52,22.63,0,0.0,1009,VIX
612,2008-04-02,22.64,23.65,22.39,23.36,0,0.0,1017,VIX
613,2008-04-03,23.84,24.15,23.0,23.34,0,0.0,899,VIX
614,2008-04-04,23.0,23.31,21.75,22.44,0,0.0,994,VIX
615,2008-04-07,22.45,22.73,21.21,22.31,0,0.0,928,VIX
616,2008-04-08,22.42,23.16,22.42,22.55,0,0.0,913,VIX
617,2008-04-09,22.36,23.57,22.36,23.06,0,0.0,950,VIX
618,2008-04-10,22.8,23.22,21.63,22.02,0,0.0,947,VIX
619,2008-04-11,23.03,23.59,22.65,23.53,0,0.0,935,VIX
620,2008-04-14,23.46,24.35,23.46,23.92,0,0.0,980,VIX
621,2008-04-15,23.84,23.99,22.83,22.86,0,0.0,904,VIX
622,2008-04-16,22.03,22.09,20.58,20.63,0,0.0,900,VIX
623,2008-04-17,21.13,21.54,20.75,20.91,0,0.0,898,VIX
624,2008-04-18,19.44,20.12,19.21,19.86,0,0.0,965,VIX
625,2008-04-21,20.15,21.12,20.15,20.36,0,0.0,508,VIX
626,2008-04-22,20.47,21.6,20.47,21.02,0,0.0,597,VIX
627,2008-04-23,20.63,20.95,19.88,20.11,0,0.0,535,VIX
628,2008-04-24,20.26,20.77,19.21,19.8,0,0.0,712,VIX
629,2008-04-25,19.6,20.36,19.28,19.48,0,0.0,627,VIX
630,2008-04-28,20.14,20.25,19.37,19.67,0,0.0,479,VIX
631,2008-04-29,19.86,20.54,19.63,20.2,0,0.0,509,VIX
632,2008-04-30,20.24,20.79,19.69,20.73,0,0.0,599,VIX
633,2008-05-01,20.78,20.83,18.88,18.95,0,0.0,571,VIX
634,2008-05-02,18.87,19.11,17.97,18.3,0,0.0,612,VIX
635,2008-05-05,18.68,19.29,18.68,18.96,0,0.0,402,VIX
636,2008-05-06,18.9,19.57,18.11,18.32,0,0.0,625,VIX
637,2008-05-07,18.48,19.98,18.42,19.9,0,0.0,625,VIX
638,2008-05-08,19.73,19.92,19.03,19.12,0,0.0,653,VIX
639,2008-05-09,19.98,20.01,19.3,19.45,0,0.0,544,VIX
640,2008-05-12,19.17,19.48,17.63,17.81,0,0.0,650,VIX
641,2008-05-13,17.79,19.63,17.76,17.97,0,0.0,731,VIX
642,2008-05-14,17.98,17.98,16.19,17.62,0,0.0,641,VIX
643,2008-05-15,17.65,17.84,16.25,16.4,0,0.0,778,VIX
644,2008-05-16,16.3,17.92,16.3,16.54,0,0.0,781,VIX
645,2008-05-19,16.47,17.89,15.82,17.02,0,0.0,1174,VIX
646,2008-05-20,17.02,18.42,17.02,17.8,0,0.0,1242,VIX
647,2008-05-21,17.64,18.89,17.01,18.7,0,0.0,1105,VIX
648,2008-05-22,18.92,19.11,17.82,18.0,0,0.0,1253,VIX
649,2008-05-23,18.58,19.8,18.38,19.34,0,0.0,1146,VIX
650,2008-05-27,20.78,20.95,19.42,19.62,0,0.0,1074,VIX
651,2008-05-28,19.64,20.03,19.11,19.11,0,0.0,1194,VIX
652,2008-05-29,19.08,19.17,17.54,18.13,0,0.0,1128,VIX
653,2008-05-30,18.14,18.21,17.56,17.88,0,0.0,1191,VIX
654,2008-06-02,17.83,20.45,17.83,19.8,0,0.0,1109,VIX
655,2008-06-03,19.8,21.0,18.89,20.24,0,0.0,1140,VIX
656,2008-06-04,20.64,21.31,19.76,20.91,0,0.0,1257,VIX
657,2008-06-05,20.54,20.59,18.66,18.71,0,0.0,1103,VIX
658,2008-06-06,18.63,23.72,18.63,23.72,0,0.0,1239,VIX
659,2008-06-09,23.56,24.47,20.78,23.37,0,0.0,927,VIX
660,2008-06-10,24.37,24.42,22.31,23.05,0,0.0,1246,VIX
661,2008-06-11,23.44,24.3,22.86,23.96,0,0.0,1281,VIX
662,2008-06-12,23.61,23.98,19.46,23.36,0,0.0,1236,VIX
663,2008-06-13,23.02,23.14,21.08,21.11,0,0.0,1201,VIX
664,2008-06-16,21.22,22.84,20.73,20.9,0,0.0,1252,VIX
665,2008-06-17,20.96,21.42,20.02,21.14,0,0.0,1269,VIX
666,2008-06-18,21.67,22.86,21.26,22.17,0,0.0,1232,VIX
667,2008-06-19,22.24,22.61,20.91,21.44,0,0.0,1260,VIX
668,2008-06-20,22.27,23.7,22.05,23.09,0,0.0,1107,VIX
669,2008-06-23,22.89,23.14,22.52,22.54,0,0.0,753,VIX
670,2008-06-24,22.69,23.48,21.68,22.4,0,0.0,722,VIX
671,2008-06-25,22.42,22.42,20.34,21.08,0,0.0,850,VIX
672,2008-06-26,22.23,23.99,22.15,23.95,0,0.0,892,VIX
673,2008-06-27,23.75,24.56,23.3,23.65,0,0.0,954,VIX
674,2008-06-30,24.25,24.26,23.27,24.05,0,0.0,760,VIX
675,2008-07-01,25.14,25.57,23.67,23.71,0,0.0,901,VIX
676,2008-07-02,23.4,25.79,22.7,25.79,0,0.0,883,VIX
677,2008-07-03,25.92,26.08,24.44,24.78,0,0.0,592,VIX
678,2008-07-07,25.48,26.91,24.73,25.75,0,0.0,1010,VIX
679,2008-07-08,25.72,26.05,23.02,23.08,0,0.0,1047,VIX
680,2008-07-09,22.71,25.27,22.59,25.27,0,0.0,921,VIX
681,2008-07-10,25.22,26.62,20.75,25.68,0,0.0,1030,VIX
682,2008-07-11,25.56,29.44,25.56,27.51,0,0.0,1191,VIX
683,2008-07-14,27.49,29.3,26.9,28.45,0,0.0,1055,VIX
684,2008-07-15,28.47,30.81,27.01,28.32,0,0.0,1145,VIX
685,2008-07-16,38.83,38.84,24.87,24.87,0,0.0,872,VIX
686,2008-07-17,24.58,25.5,23.99,24.56,0,0.0,885,VIX
687,2008-07-18,25.01,25.19,23.78,24.05,0,0.0,817,VIX
688,2008-07-21,24.05,24.58,23.23,23.23,0,0.0,634,VIX
689,2008-07-22,24.02,24.08,21.05,21.05,0,0.0,723,VIX
690,2008-07-23,21.23,22.08,20.73,21.53,0,0.0,782,VIX
691,2008-07-24,21.31,23.61,21.31,23.49,0,0.0,768,VIX
692,2008-07-25,23.45,23.45,22.31,22.61,0,0.0,732,VIX
693,2008-07-28,22.91,24.62,18.17,24.46,0,0.0,747,VIX
694,2008-07-29,24.2,24.22,22.05,22.05,0,0.0,672,VIX
695,2008-07-30,21.82,22.31,20.99,21.32,0,0.0,739,VIX
696,2008-07-31,22.32,22.56,21.45,22.5,0,0.0,731,VIX
697,2008-08-01,22.66,23.37,22.35,22.66,0,0.0,818,VIX
698,2008-08-04,23.53,23.86,22.94,23.54,0,0.0,759,VIX
699,2008-08-05,22.99,22.99,20.06,21.13,0,0.0,620,VIX
700,2008-08-06,21.66,21.66,19.75,20.14,0,0.0,569,VIX
701,2008-08-07,20.23,21.46,20.23,21.3,0,0.0,682,VIX
702,2008-08-08,21.15,21.69,20.11,20.49,0,0.0,602,VIX
703,2008-08-11,20.66,20.96,19.66,20.19,0,0.0,750,VIX
704,2008-08-12,20.64,21.51,20.38,21.3,0,0.0,816,VIX
705,2008-08-13,21.57,22.11,20.8,21.48,0,0.0,873,VIX
706,2008-08-14,22.3,22.3,20.07,20.38,0,0.0,741,VIX
707,2008-08-15,20.24,20.65,19.72,19.78,0,0.0,688,VIX
708,2008-08-18,20.31,21.44,20.25,21.09,0,0.0,935,VIX
709,2008-08-19,21.76,22.14,21.3,21.39,0,0.0,940,VIX
710,2008-08-20,21.3,21.67,20.41,20.43,0,0.0,896,VIX
711,2008-08-21,20.43,21.08,19.25,19.58,0,0.0,871,VIX
712,2008-08-22,19.83,19.83,18.64,18.81,0,0.0,752,VIX
713,2008-08-25,20.35,21.22,20.31,20.96,0,0.0,644,VIX
714,2008-08-26,20.98,21.27,20.48,20.5,0,0.0,819,VIX
715,2008-08-27,20.48,20.67,19.53,19.76,0,0.0,723,VIX
716,2008-08-28,19.36,19.66,19.22,19.4,0,0.0,643,VIX
717,2008-08-29,19.43,20.58,19.43,20.56,0,0.0,593,VIX
718,2008-09-02,20.65,22.3,20.47,21.98,0,0.0,872,VIX
719,2008-09-03,21.99,22.3,21.4,21.43,0,0.0,926,VIX
720,2008-09-04,22.01,24.12,21.91,24.1,0,0.0,924,VIX
721,2008-09-05,24.54,24.71,22.97,23.06,0,0.0,962,VIX
722,2008-09-08,22.22,24.06,22.12,22.82,0,0.0,1108,VIX
723,2008-09-09,22.69,25.58,22.58,25.55,0,0.0,1085,VIX
724,2008-09-10,25.47,25.48,23.8,24.49,0,0.0,1061,VIX
725,2008-09-11,25.38,26.25,24.45,24.49,0,0.0,1085,VIX
726,2008-09-12,24.83,26.67,24.81,25.72,0,0.0,1063,VIX
727,2008-09-15,25.66,31.12,25.66,31.11,0,0.0,1043,VIX
728,2008-09-16,31.7,33.7,30.3,30.5,0,0.0,1133,VIX
729,2008-09-17,30.25,36.4,30.25,36.39,0,0.0,1324,VIX
730,2008-09-18,36.1,42.16,33.23,33.58,0,0.0,1367,VIX
731,2008-09-19,33.07,33.08,27.95,31.29,0,0.0,1227,VIX
732,2008-09-22,32.4,34.22,30.81,34.12,0,0.0,1188,VIX
733,2008-09-23,33.85,36.08,32.64,35.42,0,0.0,1268,VIX
734,2008-09-24,35.7,36.71,34.61,35.75,0,0.0,1247,VIX
735,2008-09-25,35.19,35.19,32.45,32.78,0,0.0,1092,VIX
736,2008-09-26,34.76,36.4,34.46,34.46,0,0.0,1234,VIX
737,2008-09-29,36.92,48.4,36.92,46.43,0,0.0,1382,VIX
738,2008-09-30,43.77,43.8,38.86,39.1,0,0.0,1170,VIX
739,2008-10-01,39.39,42.38,39.39,39.9,0,0.0,1190,VIX
740,2008-10-02,41.05,46.44,40.99,46.34,0,0.0,1184,VIX
741,2008-10-03,45.22,45.52,41.51,45.47,0,0.0,1304,VIX
742,2008-10-06,45.12,58.24,45.12,50.89,0,0.0,1393,VIX
